instrumentToken|instrumentName|name|lastPrice|expiry|strike|tickSize|lotSize|instrumentType|segment|exchange|isin|multiplier|exchangeToken|OptionType 
15212|SAPPHIRE|Sapphire Foods India Ltd|1460.2|0|0|0.050000|1|EQ|CASH|BSE|INE806T01012|1|543397|- 
33004|SCBL|Saptak Chem & Business Ltd|5.73|0|0|0.010000|1|EQ|CASH|BSE|INE467X01015|1|506906|- 
22728|SAPL|Sar Auto Products Ltd|679|0|0|0.050000|1|EQ|CASH|BSE|INE002E01010|1|538992|- 
4784|ZSARACOM|Saraswati Commercial (India) Ltd|3091|0|0|0.050000|1|EQ|CASH|BSE|INE967G01019|1|512020|- 
4430|SARDAEN|Sarda Energy & Minerals Ltd|832.1|0|0|0.050000|1|EQ|CASH|BSE|INE385C01013|1|504614|- 
348|SAREGAMA|Saregama India Ltd|380.8|0|0|0.050000|1|EQ|CASH|BSE|INE979A01025|1|532163|- 
5655|SARLAPOLY|Sarla Performance Fibers Ltd|47|0|0|0.050000|1|EQ|CASH|BSE|INE453D01025|1|526885|- 
21774|SMLT|Sarthak Metals Ltd|118|0|0|0.050000|1|EQ|CASH|BSE|INE017W01010|1|540393|- 
7477|SASKEN|Sasken Technologies Ltd|946.85|0|0|0.050000|1|EQ|CASH|BSE|INE231F01020|1|532663|- 
10437|SASTASUNDR|Sastasundar Ventures Ltd|305.5|0|0|0.050000|1|EQ|CASH|BSE|INE019J01013|1|533259|- 
4680|SATINDLTD|Sat Industries Ltd|40.1|0|0|0.050000|1|EQ|CASH|BSE|INE065D01027|1|511076|- 
46900|SATIA|Satia Industries Ltd|147.7|0|0|0.050000|1|EQ|CASH|BSE|INE170E01023|1|539201|- 
15940|SATIN|Satin Creditcare Network Ltd|144.05|0|0|0.050000|1|EQ|CASH|BSE|INE836B01017|1|539404|- 
13915|SAUMYA|Saumya Consultants Ltd|86.5|0|0|0.050000|1|EQ|CASH|BSE|INE563C01015|1|539218|- 
1885|SAURASHCEM|Saurashtra Cement Ltd|60.45|0|0|0.050000|1|EQ|CASH|BSE|INE626A01014|1|502175|- 
8126|7TEC|Saven Technologies Ltd|38.5|0|0|0.050000|1|EQ|CASH|BSE|INE856B01023|1|532404|- 
1887|SOTL|Savita Oil Technologies Ltd|295.15|0|0|0.050000|1|EQ|CASH|BSE|INE035D01020|1|524667|- 
6386|SAWABUSI|Sawaca Business Machines Ltd|1.33|0|0|0.010000|1|EQ|CASH|BSE|INE248B01023|1|531893|- 
23743|SAYAJIIND|Sayaji Industries Ltd|211|0|0|0.050000|1|EQ|CASH|BSE|INE327G01032|1|540728|- 
15832|SBC|SBC Exports Ltd|9.01|0|0|0.010000|1|EQ|CASH|BSE|INE04AK01028|1|542725|- 
6490|SBECSUG|SBEC Sugar Ltd|24.8|0|0|0.050000|1|EQ|CASH|BSE|INE948G01019|1|532102|- 
62343|SBICARD|SBI Cards & Payment Services Ltd|844.9|0|0|0.050000|1|EQ|CASH|BSE|INE018E01016|1|543066|- 
29149|SETFBSE100|SBI ETF BSE 100|192.64|0|0|0.010000|1|EQ|CASH|BSE|INF200KA1572|1|539031|- 
9686|SETFGOLD|SBI Gold ETS|44.73|0|0|0.010000|1|EQ|CASH|BSE|INF200KA16D8|1|590098|- 
95577|SBILIFE|SBI Life Insurance Company Ltd|1253.55|0|0|0.050000|1|EQ|CASH|BSE|INE123W01016|1|540719|- 
22869|SBISENSEX|SBI Sensex ETF|635.45|0|0|0.010000|1|EQ|CASH|BSE|INF200K01VT2|1|535276|- 
15066|SETFSN50|SBI-ETF Sensex Next 50|511|0|0|0.010000|1|EQ|CASH|BSE|INF200KA1VQ2|1|541972|- 
29997|SBLI|SBL Infratech Ltd|64.15|0|0|0.050000|1200|EQ|CASH|BSE|INE0DLM01024|1|543366|- 
4753|SCANSTL|Scan Steels Ltd|36|0|0|0.050000|1|EQ|CASH|BSE|INE099G01011|1|511672|- 
8210|SCANPGEOM|Scanpoint Geomatics Ltd|12.15|0|0|0.010000|1|EQ|CASH|BSE|INE967B01028|1|526544|- 
24764|SCARNOSE|Scarnose International Ltd|54.15|0|0|0.050000|2000|EQ|CASH|BSE|INE0IXR01019|1|543537|- 
1119|SCHAEFFLER|Schaeffler India Ltd|2963.5|0|0|0.050000|1|EQ|CASH|BSE|INE513A01022|1|505790|- 
11167|SCHNEIDER|Schneider Electric Infrastructure Ltd|173.65|0|0|0.050000|1|EQ|CASH|BSE|INE839M01018|1|534139|- 
12364|SCC|Scintilla Commercial & Credit Ltd|3.9|0|0|0.010000|1|EQ|CASH|BSE|INE892C01018|1|538857|- 
6044|SCOOBEEDAY|Scoobee Day Garments India Ltd|113.05|0|0|0.050000|1|EQ|CASH|BSE|INE962E01015|1|531234|- 
20675|SDC|SDC Techmedia Ltd|9.55|0|0|0.010000|10000|EQ|CASH|BSE|INE807O01011|1|535647|- 
1747|SEAMECLTD|SEAMEC Ltd|1166.35|0|0|0.050000|1|EQ|CASH|BSE|INE497B01018|1|526807|- 
26613|SECMARK|Secmark Consultancy Ltd|82|0|0|0.050000|2500|EQ|CASH|BSE|INE0BTM01013|1|543234|- 
15986|SECURCRED|SecUR Credentials Ltd|76.5|0|0|0.050000|1|EQ|CASH|BSE|INE195Y01010|1|543625|- 
4804|SECURKLOUD|SecureKloud Technologies Ltd|63.8|0|0|0.050000|1|EQ|CASH|BSE|INE650K01021|1|512161|- 
5702|SELAN|Selan Explorations Technology Ltd|294.2|0|0|0.050000|1|EQ|CASH|BSE|INE818A01017|1|530075|- 
46870|SELLWIN|Sellwin Traders Ltd|18.8|0|0|0.050000|1|EQ|CASH|BSE|INE195F01019|1|538875|- 
9250|SEPC|SEPC Ltd|8.14|0|0|0.010000|1|EQ|CASH|BSE|INE964H01014|1|532945|- 
4862|SEQUENT|Sequent Scientific Ltd|100.5|0|0|0.050000|1|EQ|CASH|BSE|INE807F01027|1|512529|- 
1910|SESHAPAPER|Seshasayee Paper & Boards Ltd|311.15|0|0|0.050000|1|EQ|CASH|BSE|INE630A01024|1|502450|- 
4449|SETCO|Setco Automotive Ltd|11.1|0|0|0.010000|1|EQ|CASH|BSE|INE878E01021|1|505075|- 
10971|SETUINFRA|Setubandhan Infrastructure Ltd|1.75|0|0|0.010000|1|EQ|CASH|BSE|INE023M01027|1|533605|- 
6910|SEVENHILL|Seven Hill Industries Ltd|0.78|0|0|0.010000|1|EQ|CASH|BSE|INE518D01025|1|511760|- 
4901|SHAHALLOYS|Shah Alloys Ltd|60|0|0|0.050000|1|EQ|CASH|BSE|INE640C01011|1|513436|- 
5116|SHAHFOOD|Shah Foods Ltd|25.95|0|0|0.050000|1|EQ|CASH|BSE|INE455D01012|1|519031|- 
14978|SHAHLON|Shahlon Silk Industries Ltd|13.85|0|0|0.010000|1|EQ|CASH|BSE|INE052001026|1|542862|- 
4360|SHAILY|Shaily Engineering Plastics Ltd|1870|0|0|0.050000|1|EQ|CASH|BSE|INE151G01010|1|501423|- 
6143|SHAKTIPUMP|Shakti Pumps (India) Ltd|488.35|0|0|0.050000|1|EQ|CASH|BSE|INE908D01010|1|531431|- 
13359|SHALBY|Shalby Ltd|144.3|0|0|0.050000|1|EQ|CASH|BSE|INE597J01018|1|540797|- 
4776|SAHLIBHFI|Shalibhadra Finance Ltd|163.05|0|0|0.050000|1|EQ|CASH|BSE|INE861D01011|1|511754|- 
1912|SHALPAINTS|Shalimar Paints Ltd|164.8|0|0|0.050000|1|EQ|CASH|BSE|INE849C01026|1|509874|- 
4859|SHALPRO|Shalimar Productions Ltd|0.54|0|0|0.010000|1|EQ|CASH|BSE|INE435E01020|1|512499|- 
27811|SRD|Shankar Lal Rampal Dye-Chem Ltd|159.55|0|0|0.050000|1|EQ|CASH|BSE|INE01NE01012|1|542232|- 
82260|SHANKARA|Shankara Building Products Ltd|720.3|0|0|0.050000|1|EQ|CASH|BSE|INE274V01019|1|540425|- 
1916|SHANTIGEAR|Shanthi Gears Ltd|365.15|0|0|0.050000|1|EQ|CASH|BSE|INE631A01022|1|522034|- 
20769|SEIL|Shanti Educational Initiatives Ltd|70.05|0|0|0.050000|1|EQ|CASH|BSE|INE440T01028|1|539921|- 
15411|SISL|Shantidoot Infra Services Ltd|80.95|0|0|0.050000|1600|EQ|CASH|BSE|INE0LU301014|1|543598|- 
36523|SIPTL|Sharanam Infraproject & Trading Ltd|1.54|0|0|0.010000|1|EQ|CASH|BSE|INE104S01022|1|539584|- 
14627|SHARDACROP|Sharda Cropchem Ltd|417.4|0|0|0.050000|1|EQ|CASH|BSE|INE221J01015|1|538666|- 
11671|SHARDA|Sharda Motor Industries Ltd|783.4|0|0|0.050000|1|EQ|CASH|BSE|INE597I01028|1|535602|- 
384|SHRIYAMSEC|Shardul Securities Ltd|99|0|0|0.050000|1|EQ|CASH|BSE|INE037B01012|1|512393|- 
96669|SHAREINDIA|Share India Securities Ltd|1316.4|0|0|0.050000|1|EQ|CASH|BSE|INE932X01018|1|540725|- 
38522|SHARIKA|Sharika Enterprises Ltd|7.61|0|0|0.010000|1|EQ|CASH|BSE|INE669Y01022|1|540786|- 
194441|SHARPINV|Sharp Investments Ltd|1.81|0|0|0.010000|1|EQ|CASH|BSE|INE909D01026|1|538212|- 
13017|SHARPLINE|Sharpline Broadcast Ltd|10.86|0|0|0.010000|1|EQ|CASH|BSE|INE647W01014|1|543341|- 
13432|SFSL|Shashwat Furnishing Solutions Ltd|42.35|0|0|0.050000|3000|EQ|CASH|BSE|INE0JMN01019|1|543519|- 
13605|SFL|Sheela Foam Ltd|2695.95|0|0|0.050000|1|EQ|CASH|BSE|INE916U01025|1|540203|- 
96095|SCPL|Sheetal Cool Products Ltd|555.65|0|0|0.050000|400|EQ|CASH|BSE|INE501Y01019|1|540757|- 
5829|SHEETAL|Sheetal Diamonds Ltd|5|0|0|0.010000|1|EQ|CASH|BSE|INE786J01025|1|530525|- 
5640|SIPL|Shelter Infra Projects Ltd|14.89|0|0|0.010000|1|EQ|CASH|BSE|INE413C01013|1|526839|- 
5504|SHERVANI|Shervani Industrial Syndicate Ltd|220.65|0|0|0.050000|1|EQ|CASH|BSE|INE011D01013|1|526117|- 
46886|SHESHAINDS|Sheshadri Industries Ltd|27.75|0|0|0.050000|1|EQ|CASH|BSE|INE193R01019|1|539111|- 
1922|SHETRON|Shetron Ltd|74.45|0|0|0.050000|1|EQ|CASH|BSE|INE278C01010|1|526137|- 
6028|SHILCTECH|Shilchar Technologies Ltd|853.3|0|0|0.050000|1|EQ|CASH|BSE|INE024F01011|1|531201|- 
4940|SHILGRAVQ|Shilp Gravures Ltd|89.6|0|0|0.050000|1|EQ|CASH|BSE|INE960A01017|1|513709|- 
5836|SHILPAMED|Shilpa Medicare Ltd|322.05|0|0|0.050000|1|EQ|CASH|BSE|INE790G01031|1|530549|- 
62299|SHINEFASH|Shine Fashions (India) Ltd|34.95|0|0|0.050000|2000|EQ|CASH|BSE|INE0BLY01023|1|543244|- 
631|SCI|Shipping Corporation of India Ltd|122.65|0|0|0.050000|1|EQ|CASH|BSE|INE109A01011|1|523598|- 
88635|SHISHIND|Shish Industries Ltd|183.9|0|0|0.050000|1|EQ|CASH|BSE|INE145Y01015|1|540693|- 
12249|SHIVKAMAL|Shiv Kamal Impex Ltd|10|0|0|0.010000|1|EQ|CASH|BSE|INE429R01017|1|539683|- 
7149|SHIVACEM|Shiva Cement Ltd|53.55|0|0|0.050000|1|EQ|CASH|BSE|INE555C01029|1|532323|- 
5803|SHIVAAGRO|Shiva Global Agro Industries Ltd|118|0|0|0.050000|1|EQ|CASH|BSE|INE960E01019|1|530433|- 
21754|SHIVAEXPO|Shiva Granito Export Ltd|5.12|0|0|0.010000|10000|EQ|CASH|BSE|INE191V01015|1|540072|- 
18889|SHIVAMILLS|Shiva Mills Ltd|119.55|0|0|0.050000|1|EQ|CASH|BSE|INE644Y01017|1|540961|- 
245|SHIVATEX|Shiva Texyarn Ltd|149.9|0|0|0.050000|1|EQ|CASH|BSE|INE705C01020|1|511108|- 
4880|SHBCLQ|Shivalik Bimetal Controls Ltd|448.25|0|0|0.050000|1|EQ|CASH|BSE|INE386D01027|1|513097|- 
15087|SHIVALIK|Shivalik Rasayan Ltd|824.75|0|0|0.050000|1|EQ|CASH|BSE|INE788J01021|1|539148|- 
8314|SHIVAMAUTO|Shivam Autotech Ltd|37.85|0|0|0.050000|1|EQ|CASH|BSE|INE637H01024|1|532776|- 
4314|SHOPERSTOP|Shoppers Stop Ltd|726.9|0|0|0.050000|1|EQ|CASH|BSE|INE498B01024|1|532638|- 
12115|SAPPL|Shree Ajit Pulp and Paper Ltd|301.15|0|0|0.050000|1|EQ|CASH|BSE|INE185C01017|1|538795|- 
5204|SBFL|Shree Bhavya Fabrics Ltd|17.55|0|0|0.050000|1|EQ|CASH|BSE|INE363D01018|1|521131|- 
1925|SHREECEM|Shree Cement Ltd|21292.85|0|0|0.050000|1|EQ|CASH|BSE|INE070A01015|1|500387|- 
1923|SHREDIGCEM|Shree Digvijay Cement Co. Ltd|65.85|0|0|0.050000|1|EQ|CASH|BSE|INE232A01011|1|502180|- 
98642|SHREEGANES|Shree Ganesh Biotech India Ltd|1.71|0|0|0.010000|1|EQ|CASH|BSE|INE051N01026|1|539470|- 
14198|SGRL|Shree Ganesh Remedies Ltd|249.45|0|0|0.050000|1|EQ|CASH|BSE|INE414Y01015|1|540737|- 
4852|SHRGLTR|Shree Global Tradefin Ltd|5.19|0|0|0.010000|1|EQ|CASH|BSE|INE080I01025|1|512463|- 
5405|SHHARICH|Shree Hari Chemicals Export Ltd|58|0|0|0.050000|1|EQ|CASH|BSE|INE065E01017|1|524336|- 
45848|SHKARTP|Shree Karthik Papers Ltd|8.19|0|0|0.010000|1|EQ|CASH|BSE|INE538D01015|1|516106|- 
91128|SKIFL|Shree Krishna Infrastructure Ltd|21|0|0|0.010000|10000|EQ|CASH|BSE|INE951Z01013|1|542146|- 
9970|SHPRE|Shree Precoated Steels Ltd|23.5|0|0|0.050000|1|EQ|CASH|BSE|INE318K01025|1|533110|- 
63395|SHREEPUSHK|Shree Pushkar Chemicals & Fertilizers Ltd|235.5|0|0|0.050000|1|EQ|CASH|BSE|INE712K01011|1|539334|- 
1812|RAMANEWS|Shree Rama Newsprint Ltd|15.45|0|0|0.050000|1|EQ|CASH|BSE|INE278B01020|1|500356|- 
7570|RENUKA|Shree Renuka Sugars Ltd|57.1|0|0|0.050000|1|EQ|CASH|BSE|INE087H01022|1|532670|- 
46873|SHREESEC|Shree Securities Ltd|23|0|0|0.050000|1|EQ|CASH|BSE|INE397C01018|1|538975|- 
4907|SSWRL|Shree Steel Wire Ropes Ltd|24.95|0|0|0.050000|1|EQ|CASH|BSE|INE387D01025|1|513488|- 
14199|STL|Shreeji Translogistics Ltd|309.15|0|0|0.050000|1|EQ|CASH|BSE|INE402Y01010|1|540738|- 
27835|SHREESHAY|Shreeshay Engineers Ltd|46.8|0|0|0.050000|8000|EQ|CASH|BSE|INE452Z01012|1|541112|- 
46205|SHVFL|Shreevatsaa Finance & Leasing Ltd|9|0|0|0.010000|1|EQ|CASH|BSE|INE981C01019|1|532007|- 
640|SHREYANIND|Shreyans Industries Ltd|142.9|0|0|0.050000|1|EQ|CASH|BSE|INE231C01019|1|516016|- 
642|SHREYAS|Shreyas Shipping & Logistics Ltd|341.85|0|0|0.050000|1|EQ|CASH|BSE|INE757B01015|1|520151|- 
5678|SHBAJRG|Shri Bajrang Alliance Ltd|205|0|0|0.050000|1|EQ|CASH|BSE|INE402H01015|1|526981|- 
1937|SHRIDINESH|Shri Dinesh Mills Ltd|605|0|0|0.050000|1|EQ|CASH|BSE|INE204C01024|1|503804|- 
45828|SHRJAGP|Shri Jagdamba Polymers Ltd|819.65|0|0|0.050000|1|EQ|CASH|BSE|INE564J01026|1|512453|- 
7077|SKCIL|Shri Keshav Cements & Infra Ltd|116.75|0|0|0.050000|1|EQ|CASH|BSE|INE260E01014|1|530977|- 
5969|SHRIKRISH|Shri Krishna Devcon Ltd|23.9|0|0|0.050000|1|EQ|CASH|BSE|INE997I01012|1|531080|- 
1868|SVRL|Shri Venkatesh Refineries Ltd|252|0|0|0.050000|1000|EQ|CASH|BSE|INE0HLJ01013|1|543373|- 
6105|SRAMSET|Shriram Asset Management Co Ltd|162|0|0|0.050000|1|EQ|CASH|BSE|INE777G01012|1|531359|- 
4276|SHRIRAMCIT|Shriram City Union Finance Ltd|1809.35|0|0|0.050000|1|EQ|CASH|BSE|INE722A01011|1|532498|- 
13233|SHRIRAMPPS|Shriram Properties Ltd|75.05|0|0|0.050000|1|EQ|CASH|BSE|INE217L01019|1|543419|- 
1994|SRTRANSFIN|Shriram Transport Finance Company Ltd|1217.75|0|0|0.050000|1|EQ|CASH|BSE|INE721A01013|1|511218|- 
207|PEERABASAN|Shristi Infrastructure Development Corporation Ltd|26.5|0|0|0.050000|1|EQ|CASH|BSE|INE472C01027|1|511411|- 
16556|SHUBHAM|Shubham Polyspin Ltd|38.6|0|0|0.050000|1|EQ|CASH|BSE|INE01J501010|1|542019|- 
6183|SKRABUL|Shukra Bullions Ltd|12.64|0|0|0.010000|1|EQ|CASH|BSE|INE561E01015|1|531506|- 
73106|SHYAMCENT|Shyam Century Ferrous Ltd|22.5|0|0|0.050000|1|EQ|CASH|BSE|INE979R01011|1|539252|- 
20613|SHYAMMETL|Shyam Metalics & Energy Ltd|293.15|0|0|0.050000|1|EQ|CASH|BSE|INE810G01011|1|543299|- 
9471|SICAGEN|Sicagen India Ltd|37.1|0|0|0.050000|1|EQ|CASH|BSE|INE176J01011|1|533014|- 
5804|SIDDHA|Siddha Ventures Ltd|5.15|0|0|0.010000|1|EQ|CASH|BSE|INE140C01012|1|530439|- 
36709|SIELFNS|Siel Financial Services Ltd|12.8|0|0|0.010000|1|EQ|CASH|BSE|INE027F01014|1|532217|- 
1947|SIEMENS|Siemens Ltd|2834.55|0|0|0.050000|1|EQ|CASH|BSE|INE003A01024|1|500550|- 
7717|SIGACHI|Sigachi Industries Ltd|259.5|0|0|0.050000|1|EQ|CASH|BSE|INE0D0K01014|1|543389|- 
4801|SIGNETIND|Signet Industries Ltd|39.85|0|0|0.050000|1|EQ|CASH|BSE|INE529F01035|1|512131|- 
5335|SIKA|Sika Interplant Systems Ltd|704.55|0|0|0.050000|1|EQ|CASH|BSE|INE438E01016|1|523606|- 
5449|SIKOZY|Sikozy Realtors Ltd|0.98|0|0|0.010000|1|EQ|CASH|BSE|INE528E01022|1|524642|- 
239|SILINV|SIL Investments Ltd|315.1|0|0|0.050000|1|EQ|CASH|BSE|INE923A01015|1|521194|- 
16242|SRSOLTD|Silicon Rental Solutions Ltd|110.5|0|0|0.050000|1600|EQ|CASH|BSE|INE0MNV01014|1|543615|- 
46140|SILVOAK|Silver Oak (India) Ltd|38.3|0|0|0.050000|1|EQ|CASH|BSE|INE870J01019|1|531635|- 
12523|SILVERPRL|Silver Pearl Hospitality & Luxury Spaces Ltd|8.45|0|0|0.010000|8000|EQ|CASH|BSE|INE0KXN01014|1|543536|- 
19327|SIMBHALS|Simbhaoli Sugars Ltd|19.55|0|0|0.050000|1|EQ|CASH|BSE|INE748T01016|1|539742|- 
4906|SIMPLEXCAS|Simplex Castings Ltd|34.9|0|0|0.050000|1|EQ|CASH|BSE|INE658D01011|1|513472|- 
1951|SIMPLEXINF|Simplex Infrastructures Ltd|54.3|0|0|0.050000|1|EQ|CASH|BSE|INE059B01024|1|523838|- 
9492|SIMPLXMIL|Simplex Mills Company Ltd|32.3|0|0|0.050000|1|EQ|CASH|BSE|INE457H01019|1|533018|- 
9493|SIMPLXPAP|Simplex Papers Ltd|24.55|0|0|0.050000|1|EQ|CASH|BSE|INE456H01011|1|533019|- 
4400|SIMPLXREA|Simplex Realty Ltd|90|0|0|0.050000|1|EQ|CASH|BSE|INE167H01014|1|503229|- 
5167|SIMRAN|Simran Farms Ltd|148|0|0|0.050000|1|EQ|CASH|BSE|INE354D01017|1|519566|- 
5281|SINCLAIR|Sinclairs Hotels Ltd|122.35|0|0|0.050000|1|EQ|CASH|BSE|INE985A01022|1|523023|- 
6456|SINDHUTRAD|Sindhu Trade Links Ltd|19.85|0|0|0.050000|1|EQ|CASH|BSE|INE325D01025|1|532029|- 
9535|SSLEL|Sir Shadi Lal Enterprises Ltd|132.85|0|0|0.050000|1|EQ|CASH|BSE|INE117H01019|1|532879|- 
14394|SIS|SIS Ltd|419.3|0|0|0.050000|1|EQ|CASH|BSE|INE285J01028|1|540673|- 
4869|SITAENT|Sita Enterprises Ltd|20|0|0|0.050000|1|EQ|CASH|BSE|INE579D01019|1|512589|- 
8448|SITINET|Siti Networks Ltd|1.66|0|0|0.010000|1|EQ|CASH|BSE|INE965H01011|1|532795|- 
1954|SIYSIL|Siyaram Silk Mills Ltd|442.45|0|0|0.050000|1|EQ|CASH|BSE|INE076B01028|1|503811|- 
10282|SJVN|SJVN Ltd|32.85|0|0|0.050000|1|EQ|CASH|BSE|INE002L01015|1|533206|- 
1956|SKFINDIA|SKF India Ltd|4457.75|0|0|0.050000|1|EQ|CASH|BSE|INE640A01023|1|500472|- 
37005|SKIPPER|Skipper Ltd|69.1|0|0|0.050000|1|EQ|CASH|BSE|INE439E01022|1|538562|- 
7085|SKPSEC|SKP Securities Ltd|53.45|0|0|0.050000|1|EQ|CASH|BSE|INE709B01016|1|531169|- 
107518|SKYGOLD|Sky Gold Ltd|158.95|0|0|0.050000|1600|EQ|CASH|BSE|INE01IU01018|1|541967|- 
5571|SKYIND|Sky Industries Ltd|93.9|0|0|0.050000|1|EQ|CASH|BSE|INE765B01018|1|526479|- 
4481|SKYLMILAR|Skyline Millars Ltd|10.55|0|0|0.010000|1|EQ|CASH|BSE|INE178E01026|1|505650|- 
104275|SMAUTO|SM Auto Stamping Ltd|41.1|0|0|0.050000|8000|EQ|CASH|BSE|INE0C4I01011|1|543065|- 
28091|SMARTFIN|Smart Finsec Ltd|7.23|0|0|0.010000|1|EQ|CASH|BSE|INE766D01020|1|539494|- 
3804|SMARTLINK|Smartlink Holdings Ltd|166.7|0|0|0.050000|1|EQ|CASH|BSE|INE178C01020|1|532419|- 
36625|SMCREDT|SMC Credits Ltd|11.25|0|0|0.010000|1|EQ|CASH|BSE|INE440E01012|1|532138|- 
17527|SMCGLOBAL|SMC Global Securities Ltd|78.3|0|0|0.050000|1|EQ|CASH|BSE|INE103C01036|1|543263|- 
4625|SMIFS|SMIFS Capital Markets Ltd|46.5|0|0|0.050000|1|EQ|CASH|BSE|INE641A01013|1|508905|- 
6925|SMFIL|Smiths & Founders (India) Ltd|5.03|0|0|0.010000|1|EQ|CASH|BSE|INE728B01032|1|513418|- 
2033|SMLISUZU|SML ISUZU Ltd|777.7|0|0|0.050000|1|EQ|CASH|BSE|INE294B01019|1|505192|- 
25301|SMRUTHIORG|Smruthi Organics Ltd|216.85|0|0|0.050000|1|EQ|CASH|BSE|INE172E01011|1|540686|- 
87260|SMSLIFE|SMS Lifesciences India Ltd|691.3|0|0|0.050000|1|EQ|CASH|BSE|INE320X01016|1|540679|- 
8601|SMSPHARMA|SMS Pharmaceuticals Ltd|90|0|0|0.050000|1|EQ|CASH|BSE|INE812G01025|1|532815|- 
4496|SNL|SNL Bearings Ltd|290|0|0|0.050000|1|EQ|CASH|BSE|INE568F01017|1|505827|- 
62318|SNOWMAN|Snowman Logistics Ltd|37|0|0|0.050000|1|EQ|CASH|BSE|INE734N01019|1|538635|- 
8390|SOBHA|Sobha Ltd|625.75|0|0|0.050000|1|EQ|CASH|BSE|INE671H01015|1|532784|- 
6560|SOFTSOL|Softsol India Ltd|108.9|0|0|0.050000|1|EQ|CASH|BSE|INE002B01016|1|532344|- 
9293|SOFTTECH|Softtech Engineers Ltd|169|0|0|0.050000|1|EQ|CASH|BSE|INE728Z01015|1|543470|- 
7918|SOLARINDS|Solar Industries India Ltd|3887.55|0|0|0.050000|1|EQ|CASH|BSE|INE343H01029|1|532725|- 
12791|SOLARA|Solara Active Pharma Sciences Ltd|414|0|0|0.050000|1|EQ|CASH|BSE|INE624Z01016|1|541540|- 
6929|SOLIDSTON|Solid Stone Company Ltd|48.75|0|0|0.050000|1|EQ|CASH|BSE|INE584G01012|1|513699|- 
6967|SOLIMAC|Solitaire Machine Tools Ltd|58.45|0|0|0.050000|1|EQ|CASH|BSE|INE410A01013|1|522152|- 
4574|SDBL|Som Distilleries & Breweries Ltd|107.35|0|0|0.050000|1|EQ|CASH|BSE|INE480C01020|1|507514|- 
388|SOMATEX|Soma Textiles & Industries Ltd|7.34|0|0|0.010000|1|EQ|CASH|BSE|INE314C01013|1|521034|- 
655|SOMANYCERA|Somany Ceramics Ltd|540.15|0|0|0.050000|1|EQ|CASH|BSE|INE355A01028|1|531548|- 
20612|SONACOMS|Sona BLW Precision Forgings Ltd|482.15|0|0|0.050000|1|EQ|CASH|BSE|INE073K01018|1|543300|- 
46099|SONALAD|Sonal Adhesives Ltd|99.8|0|0|0.050000|1|EQ|CASH|BSE|INE344I01017|1|526901|- 
70402|SONAL|Sonal Mercantile Ltd|99.5|0|0|0.050000|1|EQ|CASH|BSE|INE321M01017|1|538943|- 
2507|SONATSOFTW|Sonata Software Ltd|509.45|0|0|0.050000|1|EQ|CASH|BSE|INE269A01021|1|532221|- 
26|SIPAPER|South India Paper Mills Ltd|126|0|0|0.050000|1|EQ|CASH|BSE|INE088G01014|1|516108|- 
2313|SOUTHBANK|South Indian Bank Ltd|13.14|0|0|0.010000|1|EQ|CASH|BSE|INE683A01023|1|532218|- 
1974|SPIC|Southern Petrochemicals Industries Corporation Ltd|54.05|0|0|0.050000|1|EQ|CASH|BSE|INE147A01011|1|590030|- 
5364|SOVERDIA|Sovereign Diamonds Ltd|15.75|0|0|0.050000|1|EQ|CASH|BSE|INE959D01013|1|523826|- 
108976|SPACEINCUBA|Space Incubatrics Technologies Ltd|2.38|0|0|0.010000|1|EQ|CASH|BSE|INE797Z01010|1|541890|- 
5468|SDL|Span Divergent Ltd|15.5|0|0|0.010000|1|EQ|CASH|BSE|INE004E01016|1|524727|- 
6112|SPAR|Sparc Electrex Ltd|24.05|0|0|0.050000|1|EQ|CASH|BSE|INE960B01015|1|531370|- 
11263|SPECIALITY|Speciality Restaurants Ltd|204.9|0|0|0.050000|1|EQ|CASH|BSE|INE247M01014|1|534425|- 
46204|SPECFOOD|Spectrum Foods Ltd|22.5|0|0|0.050000|1|EQ|CASH|BSE|INE547C01018|1|531982|- 
1976|SPICELEC|Spel Semiconductor Ltd|56.3|0|0|0.050000|1|EQ|CASH|BSE|INE252A01019|1|517166|- 
104025|SPENCERS|Spencers Retail Ltd|72.9|0|0|0.050000|1|EQ|CASH|BSE|INE020801028|1|542337|- 
5510|SPENTA|Spenta International Ltd|113.75|0|0|0.050000|1|EQ|CASH|BSE|INE175C01018|1|526161|- 
5637|SPICEISL|Spice Islands Apparels Ltd|9.2|0|0|0.010000|1|EQ|CASH|BSE|INE882D01017|1|526827|- 
1598|SPICEJET|SpiceJet Ltd|40.25|0|0|0.050000|1|EQ|CASH|BSE|INE285B01017|1|500285|- 
7308|SPLIL|SPL Industries Ltd|57.8|0|0|0.050000|1|EQ|CASH|BSE|INE978G01016|1|532651|- 
181|SPMLINFRA|SPML Infra Ltd|33.2|0|0|0.050000|1|EQ|CASH|BSE|INE937A01023|1|500402|- 
28397|SPORTKING|Sportking India Ltd|801.95|0|0|0.050000|1|EQ|CASH|BSE|INE885H01011|1|539221|- 
21756|SPRAYKING|Sprayking Agro Equipment Ltd|48.8|0|0|0.050000|6000|EQ|CASH|BSE|INE537U01011|1|540079|- 
78833|SFPIL|Square Four Projects India Ltd|15.3|0|0|0.050000|1|EQ|CASH|BSE|INE716K01012|1|526532|- 
